,model_size,uncertainty,deg_level,det,deg,ei
0,2,0.995,1,0.954585307666206,0.0,1.909170615332412
1,2,0.98,1,0.8585594574581792,0.0,1.7171189149163584
2,2,0.975,1,0.8313390685033296,0.0,1.6626781370066592
3,2,0.945,1,0.6927316401392403,0.0,1.3854632802784805
4,2,0.94,1,0.6725550808455236,0.0,1.3451101616910472
5,2,0.915,1,0.5804435037614533,0.0,1.1608870075229065
6,2,0.905,1,0.5470574518127167,0.0,1.0941149036254334
7,2,0.885,1,0.4851843469952847,0.0,0.9703686939905694
8,2,0.875,1,0.4564355568004036,0.0,0.9128711136008072
9,2,0.86,1,0.41576118835714393,0.0,0.8315223767142879
10,2,0.8049999999999999,1,0.2881853297856802,0.0,0.5763706595713604
11,2,0.765,1,0.21337389002939874,0.0,0.42674778005879754
12,2,0.755,1,0.1967433002239359,0.0,0.3934866004478718
13,2,0.745,1,0.18089282017231706,0.0,0.3617856403446341
14,2,0.725,1,0.15145182170538418,0.0,0.30290364341076836
15,2,0.72,1,0.14454918943986933,0.0,0.28909837887973866
16,2,0.71,1,0.1312787536605955,0.0,0.262557507321191
17,2,0.69,1,0.10682654162214314,0.0,0.21365308324428636
18,2,0.63,1,0.04932790731293413,0.0,0.09865581462586825
19,2,0.625,1,0.045565997075035045,0.0,0.09113199415007009
20,2,0.61,1,0.03520045149491277,0.0,0.07040090298982554
21,2,0.595,1,0.026199630561774705,0.0,0.05239926112354941
22,2,0.5700000000000001,1,0.014184962821080194,0.0,0.028369925642160388
23,2,0.565,1,0.012225344684053133,0.0,0.024450689368106345
24,2,0.54,1,0.004621561179774257,0.0,0.009243122359548514
25,2,0.53,1,0.0025984114322604376,0.0,0.005196822864520875
26,2,0.51,1,0.00028855824719008054,0.0,0.0005771164943801611
27,2,0.505,1,7.213595433840825e-05,0.0,0.0001442719086768165
28,2,1.0,2,1.0,0.25,1.5
29,2,0.995,2,0.954585307666206,0.2341181746214305,1.440934266089551
30,2,0.98,2,0.8585594574581792,0.20197100989110772,1.313176895134143
31,2,0.915,2,0.5804435037614533,0.11836063027648158,0.9241657469699434
32,2,0.91,2,0.5635301829358971,0.11376440963180556,0.899531546608183
33,2,0.905,2,0.5470574518127167,0.10934589964586741,0.8754231043336986
34,2,0.89,2,0.5000840418354721,0.09706665259294105,0.806034778485062
35,2,0.885,2,0.4851843469952847,0.09327281873731132,0.7838230565159467
36,2,0.88,2,0.47063913471263563,0.08961708266999947,0.7620441040852723
37,2,0.875,2,0.4564355568004036,0.08609330604934863,0.74068450150211
38,2,0.815,2,0.3091061285649591,0.052344204095708474,0.5135238489385012
39,2,0.76,2,0.2049597206154778,0.031764869628588495,0.3463897019737786
40,2,0.745,2,0.18089282017231706,0.027419270034168556,0.306947100276297
41,2,0.73,2,0.1585353637918243,0.02352461814859559,0.27002149128645747
42,2,0.71,2,0.1312787536605955,0.018964679255024704,0.22462814881114157
43,2,0.7,2,0.11870910076930731,0.01693232238061304,0.20355355677738854
44,2,0.6950000000000001,2,0.11268274372479334,0.015973858939984594,0.19341776956961748
45,2,0.685,2,0.10113896295570979,0.014166861633672166,0.17394420264407523
46,2,0.675,2,0.09026387746883391,0.01249956859683356,0.1555286177440007
47,2,0.665,2,0.0800465086369202,0.010964266253137886,0.13816448476756463
48,2,0.635,2,0.053244550316806916,0.0070815983940223926,0.09232590384556905
49,2,0.62,2,0.041957977773700444,0.005509812514221075,0.07289633051895875
50,2,0.585,2,0.0209485351905407,0.0026848753117893476,0.0365273197575027
51,2,0.56,2,0.010412478777944396,0.001317970762502202,0.018189016030884388
52,2,0.54,2,0.004621561179774256,0.0005809312268166703,0.008081259905915171
53,2,1.0,3,1.0,0.5943609377704335,0.8112781244591329
54,2,0.98,3,0.8585594574581792,0.5159065424827807,0.685305829950797
55,2,0.975,3,0.8313390685033296,0.5004217729998749,0.6618345910069094
56,2,0.97,3,0.8056081421684238,0.48570502315383735,0.6398062380291729
57,2,0.965,3,0.7811222734609891,0.4716339492064337,0.6189766485091107
58,2,0.96,3,0.757707810917585,0.45812158735470476,0.5991724471257605
59,2,0.935,3,0.6530187118993868,0.3970918994483795,0.5118536249020145
60,2,0.9299999999999999,3,0.6340763490997767,0.38595090957927586,0.49625087904100174
61,2,0.91,3,0.5635301829358971,0.3442186980820326,0.43862296970772896
62,2,0.905,3,0.5470574518127167,0.334422018288653,0.42527086704812744
63,2,0.84,3,0.36569044535943374,0.2253820362898531,0.2806168181391613
64,2,0.835,3,0.35386192413525375,0.2182008392830584,0.2713221697043907
65,2,0.8049999999999999,3,0.28818532978568023,0.17818491277211204,0.22000083402713638
66,2,0.76,3,0.2049597206154778,0.12714381396420596,0.15563181330254366
67,2,0.69,3,0.10682654162214314,0.06651308609195897,0.08062691106036834
68,2,0.6799999999999999,3,0.09561854227550604,0.059559036758840986,0.0721190110333301
69,2,0.665,3,0.0800465086369202,0.04988764511561531,0.06031772704260978
70,2,0.635,3,0.053244550316806916,0.03321566776627993,0.040057765101053966
71,2,0.63,3,0.04932790731293413,0.030776625998493696,0.03710256262888086
72,2,0.61,3,0.03520045149491278,0.02197322216227196,0.026454458665281635
73,2,0.56,3,0.010412478777944396,0.00650544510510238,0.007814067345684031
74,2,0.5449999999999999,3,0.005850828519106954,0.003656025321856742,0.004389606394500424
