,model_size,uncertainty,deg_level,det,deg,ei
0,2,1.0,1,-2.0,-1.0,-4.0
1,2,0.985,1,-1.8501462150862023,-1.0,-3.4230410171977996
2,2,0.95,1,-1.6398945438105603,-1.0,-2.6892541148196454
3,2,0.9299999999999999,1,-1.551943837049678,-1.0,-2.408529673356478
4,2,0.915,1,-1.4953088559388692,-1.0,-2.23594857464921
5,2,0.91,1,-1.4778810774206748,-1.0,-2.1841324789980945
6,2,0.905,1,-1.461102562234533,-1.0,-2.1348206973683177
7,2,0.87,1,-1.3590154099274403,-1.0,-1.8469228844202485
8,2,0.83,1,-1.2677719219191819,-1.0,-1.6072456460066562
9,2,0.81,1,-1.2298893621882103,-1.0,-1.5126278432237226
10,2,0.78,1,-1.1808555511741863,-1.0,-1.3944198327388915
11,2,0.77,1,-1.1663402314519797,-1.0,-1.3603495355034576
12,2,0.74,1,-1.1275986279041212,-1.0,-1.2714786656512567
13,2,0.72,1,-1.1053851907187477,-1.0,-1.2218764198603222
14,2,0.6799999999999999,1,-1.0685234294812405,-1.0,-1.1417423193503513
15,2,0.665,1,-1.0570521165506108,-1.0,-1.1173591771041262
16,2,0.62,1,-1.0295100958516816,-1.0,-1.0598910374605386
17,2,0.61,1,-1.0246991872949727,-1.0,-1.0500084244429775
18,2,0.605,1,-1.022463586240969,-1.0,-1.0454317851887436
19,2,0.6,1,-1.0203396005006327,-1.0,-1.0410929003497906
20,2,0.585,1,-1.0146263514864544,-1.0,-1.0294666331307138
21,2,0.5700000000000001,1,-1.0098807625328943,-1.0,-1.0198591545340199
22,2,0.56,1,-1.0072434883696333,-1.0,-1.0145394448630276
23,2,0.5549999999999999,1,-1.0060806729595522,-1.0,-1.0121983205027456
24,2,0.505,1,-1.000050002083429,-1.0,-1.0001000066670667
25,2,0.5,1,-1.0,-1.0,-1.0
26,2,0.985,2,-1.8501462150862023,-1.1579160199762117,-2.5530421100791
27,2,0.98,2,-1.8132268848704767,-1.1502687791433346,-2.484881227020429
28,2,0.95,2,-1.6398945438105603,-1.1146332856789392,-2.164551014474687
29,2,0.935,2,-1.572454979047202,-1.1009508287471477,-2.039955034297906
30,2,0.91,2,-1.4778810774206748,-1.0820479329692803,-1.8654601564741524
31,2,0.905,2,-1.461102562234533,-1.0787390384776139,-1.8345460313979003
32,2,0.9,2,-1.4449348111684153,-1.0755657254623183,-1.8047730603424088
33,2,0.87,2,-1.3590154099274403,-1.058995005206118,-1.6468761455951277
34,2,0.85,2,-1.3105384623930452,-1.049910887452066,-1.5580976197198462
35,2,0.8200000000000001,2,-1.2482638848004448,-1.0386013435478254,-1.444491700638163
36,2,0.8049999999999999,2,-1.2211033665319684,-1.0338193662938888,-1.3951327390696273
37,2,0.785,2,-1.1884391364130171,-1.0282092150807032,-1.3359521602609317
38,2,0.78,2,-1.1808555511741863,-1.0269306229366206,-1.3222431986567202
39,2,0.73,2,-1.1161534342895685,-1.016439691479138,-1.2058257902911176
40,2,0.6799999999999999,2,-1.0685234294812405,-1.0092728486801914,-1.120858832796867
41,2,0.655,2,-1.0500636745871634,-1.0066441750699582,-1.0881262822499285
42,2,0.63,2,-1.0347827485243903,-1.0045378264451423,-1.0611231011956477
43,2,0.62,2,-1.0295100958516816,-1.0038264131069792,-1.0518261941422433
44,2,0.61,2,-1.0246991872949727,-1.003184408248962,-1.043352921071818
45,2,0.6,2,-1.0203396005006327,-1.0026085970862355,-1.0356824960764806
46,2,0.56,2,-1.0072434883696333,-1.0009139651299044,-1.0126874768498473
47,2,0.51,2,-1.000200033339468,-1.0000250107304467,-1.0003500670947565
48,2,0.99,3,-1.8910753701979053,-1.4641362779605909,-1.6682251851618959
49,2,0.98,3,-1.8132268848704767,-1.429892355199794,-1.6080428265869209
50,2,0.97,3,-1.7478824249910445,-1.4002699890966064,-1.558119881098634
51,2,0.92,3,-1.513428805592821,-1.2874797861815108,-1.3817935245570443
52,2,0.905,3,-1.461102562234533,-1.2608721689619073,-1.3428245954132474
53,2,0.875,3,-1.372147484206143,-1.2143620930894126,-1.276747991358718
54,2,0.84,3,-1.2884981317386142,-1.1690867903816184,-1.214714119252913
55,2,0.8049999999999999,3,-1.2211033665319686,-1.1314594747122424,-1.164734259805281
56,2,0.8,3,-1.2125732532083187,-1.1266207316530623,-1.158405181357703
57,2,0.7949999999999999,3,-1.2042908993404988,-1.1219057441845128,-1.1522588851171727
58,2,0.765,3,-1.1593963830897969,-1.096055126865818,-1.1189201288945874
59,2,0.73,3,-1.1161534342895685,-1.0706739502109441,-1.0867592043387098
60,2,0.725,3,-1.1106866228262149,-1.0674306100483624,-1.0826891315375773
61,2,0.7050000000000001,3,-1.0904375990365054,-1.055348078216972,-1.0676039905573074
62,2,0.7,3,-1.0857629053796507,-1.0525430580805133,-1.0641191470437077
63,2,0.6950000000000001,3,-1.0812369676064784,-1.0498216518631465,-1.0607443338843086
64,2,0.69,3,-1.076856895551251,-1.0471826401664446,-1.0574774587187763
65,2,0.685,3,-1.0726199285040785,-1.044624854923464,-1.0543165247147364
66,2,0.6699999999999999,3,-1.0607418744182215,-1.037427904921524,-1.0454507443693009
67,2,0.655,3,-1.0500636745871634,-1.0309244629738643,-1.0374748547686243
68,2,0.635,3,-1.0375958038629625,-1.0232904294800975,-1.0281549928667941
69,2,0.565,3,-1.008509968856955,-1.0053080144908402,-1.006380240700756
70,2,0.55,3,-1.0050209296799275,-1.0031343459227928,-1.0037649150455172
71,2,0.52,3,-1.0008005337262014,-1.0005002384802835,-1.000600380290659
72,2,0.5,3,-1.0,-1.0,-1.0
73,2,0.965,4,-1.718467149836267,-1.718467149836267,-1.0
74,2,0.955,4,-1.6646685653650724,-1.6646685653650724,-1.0
75,2,0.94,4,-1.593893329409321,-1.593893329409321,-1.0
76,2,0.89,4,-1.4142959474662895,-1.4142959474662895,-1.0
77,2,0.885,4,-1.3997647155437483,-1.3997647155437483,-1.0
78,2,0.875,4,-1.372147484206143,-1.372147484206143,-1.0
79,2,0.855,4,-1.3220850188882793,-1.3220850188882793,-1.0
